State         Time      Voltage     Position            mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
    D     64.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.08522E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.37358E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.59802E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.77694E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92866E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28513E+00     7.53559-315
    D     64.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.58825E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.08325E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.93241E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.64544E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.23139E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.70292E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.07538E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.36591E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.59256E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.77367E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92757E-04     3.28506E+00     7.53559-315
    D     64.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28506E+00     7.53559-315
    D     65.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.57138E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.06638E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.91610E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.63022E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.21768E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.69104E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.06556E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.35825E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.58709E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.77040E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92649E-04     3.28498E+00     7.53559-315
    D     65.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28498E+00     7.53559-315
    D     65.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.55458E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.04958E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.89986E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.61504E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.20401E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.67919E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.05575E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.35059E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.58163E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.76714E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92540E-04     3.28490E+00     7.53559-315
    D     65.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28490E+00     7.53559-315
    D     66.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.53785E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.03285E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.88368E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.59992E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.19037E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.66737E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.04595E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.34294E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.57616E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.76387E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92431E-04     3.28482E+00     7.53559-315
    D     66.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28482E+00     7.53559-315
    D     66.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.52118E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.01618E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.86756E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.58485E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.17678E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.65557E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.03616E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.33529E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.57070E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.76059E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92322E-04     3.28475E+00     7.53559-315
    D     66.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28475E+00     7.53559-315
    D     67.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.50458E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     5.99958E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.85150E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.56983E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.16322E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.64380E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.02640E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.32765E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.56524E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.75732E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92213E-04     3.28467E+00     7.53559-315
    D     67.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28467E+00     7.53559-315
    D     67.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.48804E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     5.98304E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.83550E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.55487E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.14970E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.63206E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.01664E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.32001E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.55978E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.75405E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92104E-04     3.28459E+00     7.53559-315
    D     67.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28459E+00     7.53559-315
    D     68.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.47157E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     5.96657E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.81956E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.53995E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.13623E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.62034E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.00690E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.31238E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.55432E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.75078E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.91995E-04     3.28452E+00     7.53559-315
    D     68.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28452E+00     7.53559-315
    D     68.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.45516E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     5.95016E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.80368E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.52508E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.12279E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.60865E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     8.99718E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.30476E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.54886E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.74750E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.91886E-04     3.28444E+00     7.53559-315
    D     68.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28444E+00     7.53559-315
    D     69.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.43881E-04     3.28436E+00     7.53559-315
    D     69.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     5.93381E-04     3.28436E+00     7.53559-315
